ts_local,ts_server,slug,condition_id,inventory_yes,inventory_no,net_inventory,gross_inventory,cash,inventory_value,mark_to_market_pnl,yes_mid,no_mid,yes_fair_value,no_fair_value,yes_bid_quote,yes_ask_quote,no_bid_quote,no_ask_quote,fill_count_yes_buy,fill_count_yes_sell,fill_count_no_buy,fill_count_no_sell,total_fills,seconds_to_window_end,position_bias,crowd_activity,crowd_signal,realized_on_roll,action_name,policy_name,epsilon
2026-04-20T18:44:31.784921+00:00,2026-04-20T18:44:31.344758+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.98,0.02,0.98,0.99,0.01,0.02,0,0,0,0,0,28.65524196624756,0.0,23779.06,0.0,0.0,lean_no,q_learning,0.2
2026-04-20T18:44:41.186226+00:00,2026-04-20T18:44:40.451437+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.983843,0.016157,0.98,0.99,0.01,0.02,0,0,0,0,0,19.54856300354004,0.0,4686.32,0.23289916181566775,0.0,lean_no,q_learning,0.2
2026-04-20T18:44:41.852905+00:00,2026-04-20T18:44:41.043353+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-5.0,5.0,-10.0,10.0,4.9,-4.949999999999999,-0.049999999999998934,0.995,0.005,1.01994,-0.01994,0.98,0.99,0.01,0.02,0,1,1,0,2,18.95664691925049,-0.4,4666.3,0.2381887148275936,0.0,lean_no,q_learning,0.199
2026-04-20T18:44:42.551209+00:00,2026-04-20T18:44:42.040506+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-10.0,10.0,-20.0,20.0,9.8,-9.899999999999999,-0.09999999999999787,0.995,0.005,1.09564,-0.09564,0.98,0.99,0.01,0.02,0,2,2,0,4,17.95949411392212,-0.8,4666.3,0.2381887148275936,0.0,defensive,q_learning,0.19800500000000001
2026-04-20T18:44:55.623503+00:00,2026-04-20T18:44:55.443573+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.0005,0.984495,0.015505,0.98,0.99,0.01,0.02,0,0,0,0,0,4.556427001953125,0.0,11490.92,-0.0003045883184288116,0.0,lean_no,q_learning,0.2
2026-04-20T18:44:56.346322+00:00,2026-04-20T18:44:56.044324+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-5.0,5.0,-10.0,10.0,4.9,-4.995,-0.09499999999999975,0.9995,0.0005,1.02161,-0.02161,0.98,0.99,0.01,0.02,0,1,1,0,2,3.9556760787963867,-0.4,31331.46,0.0,0.0,lean_no,q_learning,0.199
2026-04-20T18:44:56.985688+00:00,2026-04-20T18:44:56.058815+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-10.0,10.0,-20.0,20.0,9.8,-9.99,-0.1899999999999995,0.9995,0.0005,1.0997,-0.0997,0.98,0.99,0.01,0.02,0,2,2,0,4,3.9411849975585938,-0.8,31338.46,0.0,0.0,defensive,q_learning,0.19800500000000001
2026-04-20T18:44:57.616843+00:00,2026-04-20T18:44:57.042238+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-15.0,15.0,-30.0,30.0,14.7,-14.985000000000001,-0.2850000000000019,0.9995,0.0005,1.124993,-0.124993,0.98,,,0.02,0,3,3,0,6,2.9577620029449463,-1.0,31452.46,0.0,0.0,defensive,q_learning,0.197014975
2026-04-20T18:44:58.297206+00:00,2026-04-20T18:44:58.038053+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,-15.0,15.0,-30.0,30.0,14.7,-14.985000000000001,-0.2850000000000019,0.9995,0.0005,1.125239,-0.125239,0.98,,,0.02,0,3,3,0,6,1.961946964263916,-1.0,32088.07,0.0,0.0,defensive,q_learning,0.19602990012500002
2026-04-20T18:45:44.046434+00:00,2026-04-20T18:45:43.215568+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.495,0.482184,0.517816,0.495,0.515,0.485,0.518936,0,0,0,0,0,256.7844319343567,0.0,1268.21,-0.4736924311299002,0.0,lean_no,q_learning,0.2
2026-04-20T18:45:44.709362+00:00,2026-04-20T18:45:44.039168+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.495,0.496118,0.503882,0.5,0.51,0.49,0.5,0,0,0,0,0,255.96083211898804,0.0,1463.025,0.37078086715959535,0.0,lean_no,q_learning,0.199
2026-04-20T18:45:45.337591+00:00,2026-04-20T18:45:45.032153+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.495,0.509189,0.490811,0.5,0.51,0.49,0.5,0,0,0,0,0,254.96784710884094,0.0,1443.21,0.3102736261528121,0.0,defensive,q_learning,0.19800500000000001
2026-04-20T18:45:46.038300+00:00,2026-04-20T18:45:46.056602+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.495,0.49628,0.50372,0.5,0.503364,0.499055,0.5,0,0,0,0,0,253.94339799880981,0.0,713.91,-0.6459565694981859,0.0,defensive,q_learning,0.197014975
2026-04-20T18:45:46.826262+00:00,2026-04-20T18:45:46.043772+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,-5.0,10.0,10.0,0.0,-0.15000000000000036,-0.15000000000000036,0.485,0.515,0.461741,0.538259,0.475,0.495,0.505,0.553976,1,0,0,1,2,253.956228017807,0.4,1491.945,0.11137474359115677,0.0,defensive,q_learning,0.19602990012500002
2026-04-20T18:45:47.606327+00:00,2026-04-20T18:45:47.036401+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,-5.0,10.0,10.0,0.0,-0.15000000000000036,-0.15000000000000036,0.485,0.515,0.448054,0.551946,0.475,0.495,0.505,0.573283,1,0,0,1,2,252.9635989665985,0.4,1723.5300000000002,-0.20205582965587743,0.0,lean_no,q_learning,0.19504975062437502
2026-04-20T18:45:48.239360+00:00,2026-04-20T18:45:48.045256+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,-5.0,10.0,10.0,0.0,-0.15000000000000036,-0.15000000000000036,0.485,0.515,0.470372,0.529628,0.475,0.495,0.505,0.537311,1,0,0,1,2,251.95474410057068,0.4,1378.98,0.00483035010666194,0.0,aggressive,q_learning,0.19407450187125314
2026-04-20T18:45:48.899018+00:00,2026-04-20T18:45:48.068146+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.411993,0.588007,0.445,0.465,0.535,0.613263,2,0,0,2,4,251.9318540096283,0.8,1105.88,0.5033283223585161,0.0,lean_no,q_learning,0.19310412936189686
2026-04-20T18:45:49.525353+00:00,2026-04-20T18:45:49.049722+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.416676,0.583324,0.445,0.465,0.535,0.60494,2,0,0,2,4,250.95027804374695,0.8,1923.4299999999998,0.8810978304383316,0.0,lean_no,q_learning,0.19213860871508737
2026-04-20T18:45:50.240968+00:00,2026-04-20T18:45:50.049244+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.7000000000000002,-0.3884450000000004,0.465,0.535,0.404127,0.595873,0.455,0.475,0.525,0.591171,2,0,0,2,4,249.95075607299805,0.8,490.36,-0.9567401238552591,0.0,defensive,q_learning,0.19117791567151193
2026-04-20T18:45:50.863486+00:00,2026-04-20T18:45:50.042127+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.413146,0.586854,0.445,0.465,0.535,0.591163,2,0,0,2,4,249.9578731060028,0.8,390.92,-0.4336202868044453,0.0,neutral,q_learning,0.19022202609315436
2026-04-20T18:45:51.463661+00:00,2026-04-20T18:45:51.036314+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.388678,0.611322,0.445,0.465,0.535,0.619167,2,0,0,2,4,248.96368598937988,0.8,1359.3600000000001,-0.857697108771987,0.0,lean_no,q_learning,0.18927091596268858
2026-04-20T18:45:52.081278+00:00,2026-04-20T18:45:52.035928+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.410856,0.589144,0.445,0.465,0.535,0.583995,2,0,0,2,4,247.96407198905945,0.8,1042.74,0.46157091469490175,0.0,lean_no,q_learning,0.18832456138287512
2026-04-20T18:45:52.837668+00:00,2026-04-20T18:45:52.083169+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-0.9000000000000004,-0.5884450000000006,0.455,0.545,0.40822,0.59178,0.445,0.465,0.535,0.586532,2,0,0,2,4,247.91683101654053,0.8,1121.79,0.22527998912989122,0.0,defensive,q_learning,0.18738293857596075
2026-04-20T18:45:53.509213+00:00,2026-04-20T18:45:53.030698+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.1000000000000005,-0.7884450000000007,0.445,0.555,0.391787,0.608213,0.435,0.455,0.545,0.620155,2,0,0,2,4,246.96930193901062,0.8,425.45000000000005,-0.14523445763309434,0.0,lean_no,q_learning,0.18644602388308096
2026-04-20T18:45:54.130700+00:00,2026-04-20T18:45:54.037320+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.2999999999999998,-0.988445,0.435,0.565,0.386562,0.613438,0.425,0.445,0.555,0.621425,2,0,0,2,4,245.96268010139465,0.8,1584.6100000000001,0.27611975666477023,0.0,lean_no,q_learning,0.18551379376366556
2026-04-20T18:45:54.730814+00:00,2026-04-20T18:45:54.029532+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.2999999999999998,-0.988445,0.435,0.565,0.406666,0.593334,0.425,0.445,0.555,0.608963,2,0,0,2,4,245.970468044281,0.8,1459.33,0.629248323138759,0.0,neutral,q_learning,0.18458622479484724
2026-04-20T18:45:55.420626+00:00,2026-04-20T18:45:55.039857+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.2999999999999998,-0.988445,0.435,0.565,0.385954,0.614046,0.425,0.445,0.555,0.612096,2,0,0,2,4,244.96014308929443,0.8,1154.455,0.20195425395750216,0.0,lean_no,q_learning,0.183663293670873
2026-04-20T18:45:56.591774+00:00,2026-04-20T18:45:56.283028+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.2999999999999998,-0.988445,0.435,0.565,0.391585,0.608415,0.425,0.445,0.555,0.602205,2,0,0,2,4,243.71697211265564,0.8,1313.73,0.5709925174883729,0.0,lean_no,q_learning,0.18274497720251864
2026-04-20T18:45:57.512206+00:00,2026-04-20T18:45:57.029941+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.2999999999999998,-0.988445,0.435,0.565,0.405117,0.594883,0.425,0.445,0.555,0.589375,2,0,0,2,4,242.97005891799927,0.8,1400.45,0.5476022790933605,0.0,neutral,q_learning,0.18183125231650604
2026-04-20T18:45:58.376466+00:00,2026-04-20T18:45:58.039846+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.5,-1.1884450000000002,0.425,0.575,0.35505,0.64495,0.415,0.435,0.565,0.665944,2,0,0,2,4,241.96015405654907,0.8,1518.06,-0.999934126450865,0.0,lean_no,q_learning,0.18092209605492351
2026-04-20T18:45:59.089564+00:00,2026-04-20T18:45:59.035358+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.353852,0.646148,0.405,0.425,0.575,0.67352,2,0,0,2,4,240.96464204788208,0.8,1353.345,-0.4757190655883941,0.0,lean_no,q_learning,0.1800174855746489
2026-04-20T18:45:59.974262+00:00,2026-04-20T18:45:59.082134+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.358915,0.641085,0.405,0.425,0.575,0.653514,2,0,0,2,4,240.9178659915924,0.8,1080.8,-0.3727873019425997,0.0,defensive,q_learning,0.17911739814677563
2026-04-20T18:46:00.686437+00:00,2026-04-20T18:46:00.039055+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.5999999999999996,-1.2884449999999998,0.42,0.58,0.376866,0.623134,0.41,0.43,0.57,0.610711,2,0,0,2,4,239.96094489097595,0.8,1547.175,0.6458628391283847,0.0,lean_no,q_learning,0.17822181115604174
2026-04-20T18:46:01.331629+00:00,2026-04-20T18:46:01.038636+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.5,-1.1884450000000002,0.425,0.575,0.35545,0.64455,0.415,0.435,0.565,0.641911,2,0,0,2,4,238.961364030838,0.8,1103.16,-0.9950141716516775,0.0,lean_no,q_learning,0.17733070210026153
2026-04-20T18:46:01.932347+00:00,2026-04-20T18:46:01.038444+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.365395,0.634605,0.405,0.425,0.575,0.632042,2,0,0,2,4,238.9615559577942,0.8,1259.18,0.2308532060548935,0.0,lean_no,q_learning,0.17644404858976023
2026-04-20T18:46:02.579186+00:00,2026-04-20T18:46:02.079126+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.367108,0.632892,0.405,0.425,0.575,0.628936,2,0,0,2,4,237.92087411880493,0.8,1349.51,0.3535280284548584,0.0,lean_no,q_learning,0.17556182834681144
2026-04-20T18:46:03.284089+00:00,2026-04-20T18:46:03.041404+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.379706,0.620294,0.405,0.425,0.575,0.617787,2,0,0,2,4,236.95859599113464,0.8,1414.51,0.24573986772498868,0.0,neutral,q_learning,0.1746840192050774
2026-04-20T18:46:03.895210+00:00,2026-04-20T18:46:03.042599+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.396471,0.603529,0.41,0.410747,0.58924,0.59,2,0,0,2,4,236.9574010372162,0.8,1798.01,0.37269160283252833,0.0,lean_yes,q_learning,0.173810599109052
2026-04-20T18:46:04.526353+00:00,2026-04-20T18:46:04.040962+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.373773,0.626227,0.405,0.425,0.575,0.61748,2,0,0,2,4,235.9590380191803,0.8,1810.3799999999999,0.8253846724127423,0.0,lean_no,q_learning,0.17294154611350673
2026-04-20T18:46:05.133438+00:00,2026-04-20T18:46:05.038361+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.387757,0.612243,0.405,0.425,0.575,0.603928,2,0,0,2,4,234.96163892745972,0.8,1587.04,0.8226160595484605,0.0,neutral,q_learning,0.1720768383829392
2026-04-20T18:46:05.749879+00:00,2026-04-20T18:46:05.042144+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.3115549999999998,-1.7000000000000002,-1.3884450000000004,0.415,0.585,0.405916,0.594084,0.41,0.42,0.58,0.59,2,0,0,2,4,234.9578559398651,0.8,2352.3999999999996,0.9851980948836709,0.0,lean_yes,q_learning,0.1712164541910245
2026-04-20T18:46:06.432230+00:00,2026-04-20T18:46:06.039743+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,-5.0,10.0,10.0,-0.488445,-0.4500000000000002,-0.9384450000000002,0.455,0.545,0.403731,0.596269,0.45,0.452706,0.547294,0.55,2,1,1,2,6,233.96025705337524,0.4,1989.01,-0.971865400375061,0.0,lean_no,q_learning,0.17036037192006936
2026-04-20T18:46:07.151821+00:00,2026-04-20T18:46:07.035602+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.382773,0.617227,0.425,0.445,0.555,0.591206,3,1,1,3,8,232.96439790725708,0.8,1161.19,0.11244072274956586,0.0,lean_no,q_learning,0.16950857006046902
2026-04-20T18:46:07.751912+00:00,2026-04-20T18:46:07.039256+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.389826,0.610174,0.425,0.445,0.555,0.580413,3,1,1,3,8,232.96074390411377,0.8,1136.71,0.5372193492910685,0.0,lean_no,q_learning,0.16866102721016668
2026-04-20T18:46:08.369661+00:00,2026-04-20T18:46:08.045475+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.393209,0.606791,0.425,0.445,0.555,0.598833,3,1,1,3,8,231.95452499389648,0.8,1091.48,0.7457763770293546,0.0,lean_no,q_learning,0.16781772207411585
2026-04-20T18:46:09.065386+00:00,2026-04-20T18:46:09.055229+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.392371,0.607629,0.425,0.445,0.555,0.609772,3,1,1,3,8,230.94477105140686,0.8,1178.2,-0.21531126587442997,0.0,neutral,q_learning,0.16697863346374528
2026-04-20T18:46:09.673173+00:00,2026-04-20T18:46:09.042049+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.407601,0.592399,0.425,0.445,0.555,0.594038,3,1,1,3,8,230.95795106887817,0.8,1032.64,-0.19833953610798763,0.0,lean_yes,q_learning,0.16614374029642656
2026-04-20T18:46:10.503022+00:00,2026-04-20T18:46:10.239028+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.369936,0.630064,0.425,0.445,0.555,0.635976,3,1,1,3,8,229.76097202301025,0.8,1134.23,-0.6411838868659796,0.0,lean_no,q_learning,0.16531302159494443
2026-04-20T18:46:11.210464+00:00,2026-04-20T18:46:11.043731+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.365142,0.634858,0.425,0.445,0.555,0.643584,3,1,1,3,8,228.9562690258026,0.8,1031.74,-0.9364972905375818,0.0,lean_no,q_learning,0.16448645648696972
2026-04-20T18:46:11.861637+00:00,2026-04-20T18:46:11.067048+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.381689,0.618311,0.425,0.445,0.555,0.627493,3,1,1,3,8,228.93295192718506,0.8,986.09,-0.93254138544531,0.0,neutral,q_learning,0.16366402420453488
2026-04-20T18:46:12.495961+00:00,2026-04-20T18:46:12.045671+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.422704,0.577296,0.43,0.44,0.56,0.57,3,1,1,3,8,227.95432901382446,0.8,1528.6,0.7990287880647354,0.0,lean_yes,q_learning,0.1628457040835122
2026-04-20T18:46:13.122168+00:00,2026-04-20T18:46:13.042958+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-10.0,20.0,20.0,0.011554999999999982,-1.2999999999999998,-1.2884449999999998,0.435,0.565,0.424625,0.575375,0.43,0.44,0.56,0.57,3,1,1,3,8,226.95704197883606,0.8,1905.46,0.9672520021412152,0.0,lean_yes,q_learning,0.16203147556309463
2026-04-20T18:46:13.833359+00:00,2026-04-20T18:46:13.052656+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,10.0,-5.0,15.0,15.0,-2.7884450000000003,1.6750000000000003,-1.113445,0.44,0.545,0.440031,0.544969,0.447027,0.45,0.54,0.548733,3,1,2,3,9,226.94734406471252,0.6,1584.11,1.4185064471921163,0.0,aggressive,q_learning,0.16122131818527916
2026-04-20T18:46:14.441700+00:00,2026-04-20T18:46:14.038542+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,0.0,5.0,5.0,-3.2384450000000005,2.525,-0.7134450000000006,0.505,0.495,0.479678,0.520322,0.495,0.560295,0.485,0.505,3,2,3,3,11,225.96145796775818,0.2,786.78,-0.029215593586579422,0.0,lean_no,q_learning,0.16041521159435276
2026-04-20T18:46:15.115203+00:00,2026-04-20T18:46:15.031250+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,0.0,5.0,5.0,-3.2384450000000005,2.525,-0.7134450000000006,0.505,0.495,0.473975,0.526025,0.495,0.543596,0.485,0.505,3,2,3,3,11,224.96875,0.2,969.95,-0.3674824828192529,0.0,lean_no,q_learning,0.159613135536381
2026-04-20T18:46:15.729321+00:00,2026-04-20T18:46:15.044305+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,0.0,5.0,5.0,-3.2384450000000005,2.525,-0.7134450000000006,0.505,0.495,0.468746,0.531254,0.495,0.515,0.485,0.537442,3,2,3,3,11,224.95569491386414,0.2,1500.29,-0.6690506134126714,0.0,lean_no,q_learning,0.15881506985869911
2026-04-20T18:46:16.459834+00:00,2026-04-20T18:46:16.047424+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,5.0,0.0,5.0,5.0,-3.2384450000000005,2.525,-0.7134450000000006,0.505,0.495,0.464683,0.535317,0.495,0.515,0.485,0.543789,3,2,3,3,11,223.95257592201233,0.2,1798.29,-0.9045527949544958,0.0,lean_no,q_learning,0.15802099450940563
